date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2009-08-15,Rice (local) - Wholesale,50 KG,cereals and tubers,55.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2009-09-15,Rice (local) - Wholesale,50 KG,cereals and tubers,53.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2009-10-15,Rice (local) - Wholesale,50 KG,cereals and tubers,51.25,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2009-11-15,Rice (local) - Wholesale,50 KG,cereals and tubers,51.5,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2009-12-15,Rice (local) - Wholesale,50 KG,cereals and tubers,51.5,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2010-01-15,Rice (local) - Wholesale,50 KG,cereals and tubers,52.8,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2010-02-15,Rice (local) - Wholesale,50 KG,cereals and tubers,57.75,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2010-03-15,Rice (local) - Wholesale,50 KG,cereals and tubers,57.5,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2010-04-15,Rice (local) - Wholesale,50 KG,cereals and tubers,62.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2010-05-15,Rice (local) - Wholesale,50 KG,cereals and tubers,72.7,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2010-06-15,Rice (local) - Wholesale,50 KG,cereals and tubers,71.75,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2010-07-15,Rice (local) - Wholesale,50 KG,cereals and tubers,69.6,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2010-08-15,Rice (local) - Wholesale,50 KG,cereals and tubers,65.375,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2010-09-15,Rice (local) - Wholesale,50 KG,cereals and tubers,63.5,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2010-10-15,Rice (local) - Wholesale,50 KG,cereals and tubers,59.2,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2010-11-15,Rice (local) - Wholesale,50 KG,cereals and tubers,77.75,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2011-01-15,Rice (local) - Wholesale,50 KG,cereals and tubers,70.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2011-02-15,Rice (local) - Wholesale,50 KG,cereals and tubers,69.4,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2011-03-15,Rice (local) - Wholesale,50 KG,cereals and tubers,91.75,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2011-04-15,Rice (local) - Wholesale,50 KG,cereals and tubers,86.5,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2011-05-15,Rice (local) - Wholesale,50 KG,cereals and tubers,87.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2011-06-15,Rice (local) - Wholesale,50 KG,cereals and tubers,80.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2011-07-15,Rice (local) - Wholesale,50 KG,cereals and tubers,94.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2011-08-15,Rice (local) - Wholesale,50 KG,cereals and tubers,94.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2011-09-15,Rice (local) - Wholesale,50 KG,cereals and tubers,93.75,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2011-10-15,Rice (local) - Wholesale,50 KG,cereals and tubers,86.625,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2011-11-15,Rice (local) - Wholesale,50 KG,cereals and tubers,65.625,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2011-12-15,Rice (local) - Wholesale,50 KG,cereals and tubers,98.8,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2012-01-15,Rice (local) - Wholesale,50 KG,cereals and tubers,103.75,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2012-02-15,Rice (local) - Wholesale,50 KG,cereals and tubers,82.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2012-03-15,Rice (local) - Wholesale,50 KG,cereals and tubers,97.8,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2012-05-15,Rice (local) - Wholesale,50 KG,cereals and tubers,81.5,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2012-06-15,Rice (local) - Wholesale,50 KG,cereals and tubers,92.4,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2012-07-15,Rice (local) - Wholesale,50 KG,cereals and tubers,81.5,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2012-08-15,Rice (local) - Wholesale,50 KG,cereals and tubers,95.5,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2012-09-15,Rice (local) - Wholesale,50 KG,cereals and tubers,81.75,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2012-10-15,Rice (local) - Wholesale,50 KG,cereals and tubers,90.25,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2012-11-15,Rice (local) - Wholesale,50 KG,cereals and tubers,91.625,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2012-12-15,Rice (local) - Wholesale,50 KG,cereals and tubers,84.4,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2013-01-15,Rice (local) - Wholesale,50 KG,cereals and tubers,72.25,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2013-02-15,Rice (local) - Wholesale,50 KG,cereals and tubers,77.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2013-03-15,Rice (local) - Wholesale,50 KG,cereals and tubers,66.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2013-04-15,Rice (local) - Wholesale,50 KG,cereals and tubers,88.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2013-05-15,Rice (local) - Wholesale,50 KG,cereals and tubers,105.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2013-06-15,Rice (local) - Wholesale,50 KG,cereals and tubers,83.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2013-07-15,Rice (local) - Wholesale,50 KG,cereals and tubers,91.5,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2013-08-15,Rice (local) - Wholesale,50 KG,cereals and tubers,90.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2013-09-15,Rice (local) - Wholesale,50 KG,cereals and tubers,89.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2013-10-15,Rice (local) - Wholesale,50 KG,cereals and tubers,88.75,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2013-11-15,Rice (local) - Wholesale,50 KG,cereals and tubers,87.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2013-12-15,Rice (local) - Wholesale,50 KG,cereals and tubers,86.375,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2014-01-15,Rice (local) - Wholesale,50 KG,cereals and tubers,87.7,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2014-02-15,Rice (local) - Wholesale,50 KG,cereals and tubers,110.25,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2014-03-15,Rice (local) - Wholesale,50 KG,cereals and tubers,91.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2014-04-15,Rice (local) - Wholesale,50 KG,cereals and tubers,109.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2014-05-15,Rice (local) - Wholesale,50 KG,cereals and tubers,96.4,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2014-06-15,Rice (local) - Wholesale,50 KG,cereals and tubers,101.5,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2014-07-15,Rice (local) - Wholesale,50 KG,cereals and tubers,101.5,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2014-08-15,Rice (local) - Wholesale,50 KG,cereals and tubers,115.75,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2014-09-15,Rice (local) - Wholesale,50 KG,cereals and tubers,120.75,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2014-10-15,Rice (local) - Wholesale,50 KG,cereals and tubers,120.75,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2014-11-15,Rice (local) - Wholesale,50 KG,cereals and tubers,160.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2014-12-15,Rice (local) - Wholesale,50 KG,cereals and tubers,160.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2015-01-15,Rice (local) - Wholesale,50 KG,cereals and tubers,163.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2015-02-15,Rice (local) - Wholesale,50 KG,cereals and tubers,164.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2015-03-15,Rice (local) - Wholesale,50 KG,cereals and tubers,160.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2015-04-15,Rice (local) - Wholesale,50 KG,cereals and tubers,168.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2015-05-15,Rice (local) - Wholesale,50 KG,cereals and tubers,190.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2015-06-15,Rice (local) - Wholesale,50 KG,cereals and tubers,190.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2015-07-15,Rice (local) - Wholesale,50 KG,cereals and tubers,190.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2015-10-15,Rice (local) - Wholesale,50 KG,cereals and tubers,190.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2015-11-15,Rice (local) - Wholesale,50 KG,cereals and tubers,190.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2015-12-15,Rice (local) - Wholesale,50 KG,cereals and tubers,190.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2016-01-15,Rice (local) - Wholesale,50 KG,cereals and tubers,190.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2016-02-15,Rice (local) - Wholesale,50 KG,cereals and tubers,190.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2016-03-15,Rice (local) - Wholesale,50 KG,cereals and tubers,190.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2016-04-15,Rice (local) - Wholesale,50 KG,cereals and tubers,190.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2016-05-15,Rice (local) - Wholesale,50 KG,cereals and tubers,190.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2016-06-15,Rice (local) - Wholesale,50 KG,cereals and tubers,190.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2016-07-15,Rice (local) - Wholesale,50 KG,cereals and tubers,190.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2016-08-15,Rice (local) - Wholesale,50 KG,cereals and tubers,190.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2016-11-15,Rice (local) - Wholesale,50 KG,cereals and tubers,190.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2016-12-15,Rice (local) - Wholesale,50 KG,cereals and tubers,196.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2017-01-15,Rice (local) - Wholesale,50 KG,cereals and tubers,200.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2017-02-15,Rice (local) - Wholesale,50 KG,cereals and tubers,200.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2017-03-15,Rice (local) - Wholesale,50 KG,cereals and tubers,200.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2017-04-15,Rice (local) - Wholesale,50 KG,cereals and tubers,200.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2017-05-15,Rice (local) - Wholesale,50 KG,cereals and tubers,200.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2017-06-15,Rice (local) - Wholesale,50 KG,cereals and tubers,200.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2017-07-15,Rice (local) - Wholesale,50 KG,cereals and tubers,220.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2017-08-15,Rice (local) - Wholesale,50 KG,cereals and tubers,220.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2017-09-15,Rice (local) - Wholesale,50 KG,cereals and tubers,400.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2017-10-15,Rice (local) - Wholesale,50 KG,cereals and tubers,200.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2017-11-15,Rice (local) - Wholesale,50 KG,cereals and tubers,200.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2017-12-15,Rice (local) - Wholesale,50 KG,cereals and tubers,200.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2018-01-15,Rice (local) - Wholesale,50 KG,cereals and tubers,200.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2018-02-15,Rice (local) - Wholesale,50 KG,cereals and tubers,200.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2018-03-15,Rice (local) - Wholesale,50 KG,cereals and tubers,200.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2018-04-15,Rice (local) - Wholesale,50 KG,cereals and tubers,200.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2018-05-15,Rice (local) - Wholesale,50 KG,cereals and tubers,200.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2018-07-15,Rice (local) - Wholesale,50 KG,cereals and tubers,200.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2018-08-15,Rice (local) - Wholesale,50 KG,cereals and tubers,220.0,GHS,Ghana,Greater Accra,1328,Accra,209,71,14,22,1,209_71_14_22,
2008-01-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,2.93,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2008-02-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,3.7,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2008-03-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,4.33,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2008-04-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,7.1,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2008-05-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,7.32,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2008-06-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,10.0,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2008-07-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,9.0,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2008-08-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,6.75,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2008-09-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,6.25,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2008-10-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,4.75,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2008-11-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,3.2,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2008-12-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,3.25,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2009-01-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,4.2,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2009-02-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,3.5,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2009-03-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,4.5,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2009-04-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,5.5,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2009-05-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,7.4,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2009-06-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,10.3,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2009-07-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,10.75,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2009-08-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,8.0,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2009-09-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,8.0,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2009-10-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,8.25,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2009-11-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,6.75,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2009-12-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,6.75,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2010-01-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,6.0,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2010-02-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,8.75,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2010-03-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,9.5,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2010-04-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,11.0,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2010-05-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,13.6,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2010-06-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,17.75,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2010-07-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,20.8,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2010-08-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,20.5,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2010-09-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,11.25,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2010-10-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,7.6,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2010-11-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,4.5,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2011-01-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,5.0,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2011-02-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,5.6,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2011-03-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,6.75,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2011-04-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,7.75,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2011-05-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,10.0,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2011-06-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,11.5,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2011-07-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,12.75,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2011-08-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,10.3333,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2011-09-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,9.5,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2011-10-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,8.0,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2011-11-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,7.75,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2011-12-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,7.8,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2012-01-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,9.75,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2012-02-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,12.25,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2012-03-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,12.4,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2012-05-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,30.0,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2012-07-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,35.5,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2012-08-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,34.25,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2012-09-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,31.0,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2012-10-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,18.0,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2012-11-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,9.5,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2012-12-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,8.4,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2013-01-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,9.5,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2013-02-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,9.67,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2013-03-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,10.5,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2013-04-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,14.0,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2013-05-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,21.75,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2013-06-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,25.6,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2013-07-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,25.0,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2013-08-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,25.8,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2013-09-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,21.25,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2013-10-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,15.5,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2013-11-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,12.75,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2013-12-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,12.25,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
2014-01-15,Plantains (apentu) - Wholesale,Bunch,vegetables and fruits,11.0,GHS,Ghana,Greater Accra,1328,Accra,209,98,14,21,4,209_98_14_21,
